"1 - UInt32","2 - String","3 - String","4 - String","5 - Int32","6 - Int32","7 - Int32","8 - Int32","9 - Int32","10 - Int32","11 - Int32","12 - Int32","13 - Int32","14 - Int32","15 - Int32","16 - Int32","17 - Int32","18 - Int32","19 - Int32","20 - UInt32","21 - UInt32","22 - Int32","23 - Int32","24 - Single","25 - Single","26 - Int32","27 - UInt32","28 - UInt32","29 - Int32","30 - Int32"
"490213","Abyss Lullaby","Abyss Lullaby","Puts monster to sleep for 20 seconds","18","0","0","2702","-1","0","0","0","801","0","7","0","0","0","0","9","379114000","18","90","0","0","100","7","0","25","0"
"490214","Abyss Fire","Abyss Fire","Decrease monster's HP by 10%","18","0","0","2702","-1","0","0","0","801","0","5","0","0","0","0","9","379105000","18","50","0","0","100","3","0","25","0"
"490301","교만의 조각","교만의 조각","","16","0","0","2401","2","0","0","0","401","-1","1","0","0","0","0","9","389175000","0","30","0","0","100","8","0","10000","0"
"490302","탐식의 조각","탐식의 조각","","16","0","0","2401","2","0","0","0","401","-1","1","0","0","0","0","9","389176000","0","30","0","0","100","8","0","10000","0"
"490303","분노의 조각","분노의 조각","","16","0","0","2401","2","0","0","0","401","-1","1","0","0","0","0","9","389177000","0","30","0","0","100","8","0","10000","0"
"490304","나태의 조각","나태의 조각","","16","0","0","2401","2","0","0","0","401","-1","1","0","0","0","0","9","389178000","0","30","0","0","100","8","0","10000","0"
"490305","음란의 조각","음란의 조각","","16","0","0","2401","2","0","0","0","401","-1","1","0","0","0","0","9","389179000","0","30","0","0","100","8","0","10000","0"
"490306","시기의 조각","시기의 조각","","16","0","0","2401","2","0","0","0","401","-1","1","0","0","0","0","9","389180000","0","30","0","0","100","8","0","10000","0"
"490307","탐욕의 조각","탐욕의 조각","","16","0","0","2401","2","0","0","0","401","-1","1","0","0","0","0","9","389181000","0","30","0","0","100","8","0","10000","0"
"490401","극대화 스크롤","극대화 스크롤","","19","0","0","2701","-1","0","0","0","702","-1","7","0","0","0","0","9","800049000","0","60","0","0","100","4","0","25","0"
"490402","Destination 스크롤","Destination 스크롤","","18","0","0","2702","-1","0","0","0","801","-1","5","0","0","0","0","9","800048000","18","60","0","0","100","3","0","25","0"
"490403","구정이벤트(폭죽)","구정이벤트(폭죽)","","18","0","0","2702","-1","0","0","0","20049","255","10","0","0","0","0","9","379200000","5","0","0","0","50","4","0","25","0"
"490404","Madness  스크롤(대)","Madness  스크롤(대)","","18","0","0","2701","-1","0","0","0","702","-1","7","30","0","0","0","9","800073000","10","40","0","0","100","4","0","25","0"
"490405","Diffusal  스크롤(대)","Diffusal  스크롤(대)","","18","0","0","2701","-1","0","0","0","702","-1","7","30","0","0","0","9","800072000","10","40","0","0","100","4","0","25","0"
"491001","Scroll of  Strength","Scroll of  Strength","Increase Strength by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379116000","0","0","0","0","100","4","0","0","0"
"491002","Scroll of  Health","Scroll of  Health","Increase Health by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379117000","0","0","0","0","100","4","0","0","0"
"491003","Scroll of  Dexterity","Scroll of  Dexterity","Increase Dexterity by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379118000","0","0","0","0","100","4","0","0","0"
"491004","Scroll of  inteligence","Scroll of  inteligence","Increase Intelligence by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379119000","0","0","0","0","100","4","0","0","0"
"491005","Scroll of  Magic power","Scroll of  Magic power","Increase Magic Power by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379120000","0","0","0","0","100","4","0","0","0"
"491006","Scroll of Armor 50","Scroll of Armor 50","Increase Defense by 50","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379121000","0","0","0","0","100","4","0","0","0"
"491007","Scroll of Armor 100","Scroll of Armor 100","Increase Defense by 100","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379122000","0","0","0","0","100","4","0","0","0"
"491008","Scroll of Armor 150","Scroll of Armor 150","Increase Defense by 150","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379123000","0","0","0","0","100","4","0","0","0"
"491009","Max HP Scroll 250","Max HP Scroll 250","Increase Max HP by 250","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379124000","0","0","0","0","100","4","0","0","0"
"491010","Max HP Scroll 500","Max HP Scroll 500","Increase Max HP by 500","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379125000","0","0","0","0","100","4","0","0","0"
"491011","Max HP Scroll 750","Max HP Scroll 750","Increase Max HP by 750","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379126000","0","0","0","0","100","4","0","0","0"
"491012","Max HP Scroll 1000","Max HP Scroll 1000","Increase Max HP by 1000","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","379127000","0","0","0","0","100","4","0","0","0"
"491014","Speed-Up Potion","Speed-Up Potion","Increase Running speed by 150%","-1","0","0","2601","-1","0","0","0","601","-1","1","0","0","0","0","9","379129000","0","0","0","0","100","4","0","0","0"
"500001","Water of life","Water of life","90HP recovering potion","-1","0","0","2601","0","0","0","0","601","15","1","0","0","0","0","9","910001000","5","25","0","0","100","3","0","25","0"
"500002","Water of love","Water of love","180HP recovering potion","-1","0","0","2601","0","0","0","0","601","15","1","0","0","0","0","9","910002000","5","25","0","0","100","3","0","25","0"
"500003","Water of grace","Water of grace","360HP recovering potion","-1","0","0","2601","0","0","0","0","602","15","1","0","0","0","0","9","910003000","5","25","0","0","100","3","0","25","0"
"500004","Water of favors","Water of favors","720HP recovering potion","-1","0","0","2601","0","0","0","0","602","15","1","0","0","0","0","9","910004000","5","25","0","0","100","3","0","25","0"
"500005","Water of bless","Water of bless","1440HP recovering potion","-1","0","0","2601","0","0","0","0","602","15","1","0","0","0","0","9","910005000","5","25","0","0","100","3","0","25","0"
"500006","Portion of spirit","Portion of spirit","Recover 120MP","-1","0","0","2601","-1","0","0","0","701","-1","1","0","0","0","0","9","910006000","5","20","0","0","100","3","0","25","0"
"500007","Potion of intelligence","Potion of intelligence","Recover 240MP","-1","0","0","2601","-1","0","0","0","701","-1","1","0","0","0","0","9","910007000","5","20","0","0","100","3","0","25","0"
"500008","Potion of sagacity","Potion of sagacity","Recover 480MP","-1","0","0","2601","-1","0","0","0","701","-1","1","0","0","0","0","9","910008000","5","20","0","0","100","3","0","25","0"
"500009","Potion of wisdom","Potion of wisdom","Recover 960MP","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","910009000","5","20","0","0","100","3","0","25","0"
"500010","Portion of soul","Portion of soul","Recover 1920MP","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","910010000","5","20","0","0","100","3","0","25","0"
"500012","Holy water","Holy water","45 HP recovering potion","-1","0","0","2601","0","0","0","0","601","15","1","0","0","0","0","9","910012000","5","20","0","0","100","3","0","25","0"
"500022","Bind Scroll","Bind Scroll","Teleport to the pre-selected resurrection spot","-1","0","0","2601","-1","0","0","0","401","-1","1","0","0","0","0","9","800002000","0","0","0","0","100","8","0","10000","0"
"500023","Scroll of  Strength(L)","Scroll of  Strength(L)","Increase Strength by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800003000","0","0","0","0","100","4","0","0","0"
"500024","Scroll of  Health(L)","Scroll of  Health(L)","Increase Health by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800004000","0","0","0","0","100","4","0","0","0"
"500025","Scroll of  Dexterity(L)","Scroll of  Dexterity(L)","Increase Dexterity by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800005000","0","0","0","0","100","4","0","0","0"
"500026","Scroll of  Intelligence(L)","Scroll of  Intelligence(L)","Increase Intelligence by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800006000","0","0","0","0","100","4","0","0","0"
"500027","Scroll of  Magic Power(L)","Scroll of  Magic Power(L)","Increase Magic Power by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800007000","0","0","0","0","100","4","0","0","0"
"500028","Scroll of Lion Strength(L)","Scroll of Lion Strength(L)","Increase Strength, Health, Dexterity, Intelligence, and Magic Power by 10","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800008000","0","0","0","0","100","4","0","0","0"
"500029","Scroll of Armor 150(L)","Scroll of Armor 150(L)","Increase Defense by 150","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800009000","0","0","0","0","100","4","0","0","0"
"500030","Scroll of Armor 300(L)","Scroll of Armor 300(L)","Increase Defense by 300","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800010000","0","0","0","0","100","4","0","0","0"
"500031","HP Scroll 500(L)","HP Scroll 500(L)","Increase HP by 500","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800011000","0","0","0","0","100","4","0","0","0"
"500032","HP Scroll 1000(L)","HP Scroll 1000(L)","Increase HP by 1000","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800012000","0","0","0","0","100","4","0","0","0"
"500033","HP Scroll 1500(L)","HP Scroll 1500(L)","Increase HP by 1500","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800013000","0","0","0","0","100","4","0","0","0"
"500034","Scroll of Attack","Scroll of Attack","Increase Attack by 25%","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800014000","0","0","0","0","100","4","0","0","0"
"500035","Speed potion","Speed potion","Increase speed by 150%","-1","0","0","2601","-1","0","0","0","601","-1","1","0","0","0","0","9","800015000","0","0","0","0","100","4","0","0","0"
"500036","PowerUP potion(test)","PowerUP potion(test)","Recover 3600HP and another 3000HP for the duration of 60 seconds.  The item will disappear after the testing period. ","-1","0","0","2601","-1","0","0","0","602","-1","1","0","0","0","0","9","800016000","0","0","0","0","100","3","0","0","0"
"500037","PowerUP Mana(test)","PowerUP Mana(test)","Recover 3600HP and another 3000HP for the duration of 60 seconds ","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","800019000","0","0","0","0","100","3","0","0","0"
"500038","Scroll of teleport friend","Scroll of teleport friend","Teleport to a registered friend.","-1","0","0","2601","-1","0","0","0","401","-1","3","0","0","0","0","9","800021000","0","0","0","0","100","8","0","10000","0"
"500039","Continuance Item","Continuance Item","Doubles the duration of help skills. ","-1","0","0","2401","-1","0","0","0","702","-1","240","0","0","0","0","9","800022000","0","0","0","0","100","0","0","0","0"
"500040","Scroll of Strength(Power up)","Scroll of Strength(Power up)","Increase Strength by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800023000","0","0","0","0","100","4","0","0","0"
"500041","Scroll of Health(Power up)","Scroll of Health(Power up)","Increase Health by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800024000","0","0","0","0","100","4","0","0","0"
"500042","Scroll of Dexterity(Power up)","Scroll of Dexterity(Power up)","Increase Dexterity by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800025000","0","0","0","0","100","4","0","0","0"
"500043","Scroll of Intelligence(Power up)","Scroll of Intelligence(Power up)","Increase Intelligence by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800026000","0","0","0","0","100","4","0","0","0"
"500044","Scroll of Magic Power(Power up)","Scroll of Magic Power(Power up)","Increase Magic Power by 15","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800027000","0","0","0","0","100","4","0","0","0"
"500045","Scroll of Lion Strength(Power up)","Scroll of Lion Strength(Power up)","Increase Strength, Health, Dexterity, Intelligence, and Magic Power by 10","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800028000","0","0","0","0","100","4","0","0","0"
"500046","Scroll of Armor 150(Power up)","Scroll of Armor 150(Power up)","Increase Defense by 150","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800029000","0","0","0","0","100","4","0","0","0"
"500047","HP Scroll 500(Power up)","HP Scroll 500(Power up)","Increase HP by 500","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800030000","0","0","0","0","100","4","0","0","0"
"500048","HP Scroll 1000(Power up)","HP Scroll 1000(Power up)","Increase HP by 1000","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800031000","0","0","0","0","100","4","0","0","0"
"500049","Weapon Enchant Scroll ","Weapon Enchant Scroll ","","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","389155000","0","0","0","0","100","4","0","0","0"
"500050","Armor Enchant Scroll","Armor Enchant Scroll","","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","389156000","0","0","0","0","100","4","0","0","0"
"500051","Weapon Enchant Scroll ","Weapon Enchant Scroll ","","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800061000","0","0","0","0","100","4","0","0","0"
"500052","Armor Enchant Scroll","Armor Enchant Scroll","","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","800062000","0","0","0","0","100","4","0","0","0"
"500101","Spell of Lion's Strength","Spell of Lion's Strength","Increase Strength, Health, Dexterity, Intelligence, and Magic Power by 10","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","810008000","0","0","0","0","100","4","0","0","0"
"500102","HP Scroll 500(L)","HP Scroll 500(L)","Increase HP by 500","-1","0","0","2401","-1","0","0","0","702","-1","1","0","0","0","0","9","810011000","0","0","0","0","100","4","0","0","0"
